path,name,code,sub-code,original-price,price,sale-price,options,headline,caption,abstract,explanation,additional1,additional2,additional3,relevant-links,ship-weight,taxable,release-date,temporary-point-term,point-code,meta-desc,template,sale-period-start,sale-period-end,sale-limit,sp-code,brand-code,yahoo-product-code,product-code,jan,isbn,delivery,astk-code,condition,product-category,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10,display,sort,sp-additional
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2008 ニュイ・サン・ジョルジュ / ドメーヌ・シルヴァン・カティアール",9513,,18000,18000,,,"ヴォーヌ・ロマネの優良生産者 ☆☆☆☆(B&D)",,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ロワール河流域","2008 シノン・リュイスリー / ドメーヌ・フィリップ・アリエ",9514,,6800,6800,,,"シノン最上の生産者 ☆☆☆(B&D) ☆☆(MVF2017)",,,"国: France
地方: Vall?e de la Loire
ブドウ品種: カベルネ・フラン100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2013 コート・ロティ・ラ・バルバリン / ドメーヌ・マチルド・エ・イヴ・ガングロフ",9515,,12500,12500,,,北ローヌのカルト・ワイン,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: シラー97%+ヴィオニエ3%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"ロゼワイン
フランス
フランス:プロヴァンス地方","2015 コート・ド・プロヴァンス・オーレリア・ロゼ / ドメーヌ・デュ・グラン・クロス",9516,,2700,2700,,,プロヴァンス・ロゼの名手,,,"国: France
地方: Provence
ブドウ品種: グルナッシュ50%+サンソー30%+セミヨン10%+ロール10%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1374,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","N.V. クリュッグ・プライベート・キュヴェ・ブリュット  / クリュッグ",9519,,50000,50000,,,"シャンパーニュの王様 ☆☆☆☆☆(B&D)",,,"国: France
地方: Champagne
ブドウ品種: 
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"ロゼワイン
フランス
フランス:ブルゴーニュ地方","2015 マルサネ・ロゼ / ドメーヌ・ジャン・フルニエ",9521,,3200,3200,,,,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1374,,,,,,,,,,,1,99,
"ロゼワイン
フランス
フランス:プロヴァンス地方","2015 バンドール・ロゼ / ドメーヌ・タンピエ",9522,,5000,5000,,,,,,"国: France
地方: Provence
ブドウ品種: ムールヴェードル50%+グルナッシュ28%+サンソー20%+カリニャン2%
インポーター: IZUMI TRADING
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1374,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","2009 クロード・カザル・シャペル・デュ・クロ・ブリュット・グラン・クリュ / クロード・カザル",9525,,12000,12000,,,,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:コルシカ島","2014 アジャクシオ・トラデイション / ドメーヌ・ア・ペラチア",9527,,3800,3800,,,,,,"国: France
地方: Corse
ブドウ品種: スキアカレロ100％
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
赤ワイン,"2015 ナパ・ヴァレー・ディサイプル / ザ・クレーン・アッセンブリー",9529,,7800,7800,,,,,,"国: United States
地方: California
ブドウ品種: ジンファンデル95%+プティ・シラー5%
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
スパークリング,"2016 バラード・キャニオン・コンブ・ペットナット / ストルプマン・ヴィンヤード",9530,,6800,6800,,,,,,"国: United States
地方: California
ブドウ品種: トゥルソー100％
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"甘口ワイン
フランス
フランス:ロワール河流域","2015 コトー・デュ・レイヨン・フェイ・レ・クアルツ・ド・ジュセピ / ドメーヌ・ド・ジュセピ",9531,,6500,6500,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: シュナン・ブラン100%
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1376,,,,,,,,,,,1,99,
"甘口ワイン
フランス
フランス:ロワール河流域","1997 コトー・デュ・レイヨン・フェイ・レ・クアルツ・ド・ジュセピ / ドメーヌ・ド・ジュセピ",9532,,7800,7800,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: シュナン・ブラン100%
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1376,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2014 アンジュー・レ・モン・ド・ジュセピ / ドメーヌ・ド・ジュセピ",9533,,4200,4200,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: シュナン・ブラン100%
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2014 アンジュー・ル・クロ・ド・ジュセピ / ドメーヌ・ド・ジュセピ",9534,,4900,4900,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: シュナン・ブラン100%
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2015 アンジュー・ラ・ジャール・ド・ジュセピ / ドメーヌ・ド・ジュセピ",9535,,5600,5600,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: シュナン・ブラン100%
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2015 アンジュー・ル・パラディ・ド・ジュセピ / ドメーヌ・ド・ジュセピ",9536,,6900,6900,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: シュナン・ブラン100%
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
白ワイン,"2015 マールボロ・ソーヴィニヨン・ブラン / クロ・マルグリット",9537,,3500,3500,,,,,,"国: New Zealand
地方: South Island
ブドウ品種: ソーヴィニヨン・ブラン100%
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
赤ワイン,"2010 マールボロ・ピノ・ノワール / クロ・マルグリット",9538,,4800,4800,,,,,,"国: New Zealand
地方: South Island
ブドウ品種: ピノ・ノワール100%
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2015 シャトー・レスカール・キュヴェ・エデン / シャトー・レスカール",9539,,2800,2800,,,,,,"国: France
地方: Bordeaux
ブドウ品種: メルロー64%+カベルネ・ソーヴィニヨン24%+マルベック12%
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","1993 ニュイ・サン・ジョルジュ・プルミエ・クリュ・ラ・リッシュモンヌ / ドメーヌ・ペルナン・ロサン",9554,,15200,15200,,,ルロワも認めた生産者,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","1995 ブルゴーニュ・オート・コート・ド・ニュイ / メゾン・グリヴレ",9560,,15300,15300,,,今は亡き最高峰ネゴス,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"その他のワイン
フランス
フランス:ジュラ地方","1996 シャトー・シャロン / ドメーヌ・マクル",9574,,44700,44700,,,,,,"国: France
地方: Jura
ブドウ品種: サヴァニャン100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
"ロゼワイン
フランス
フランス:ラングドック地方","2016 ペイ・ドック・I.G.P.・フルール・ド・サンソー・ロゼ / クロ・ド・ラ・バルタサッド",9594,,2800,2800,,,蔵元完売の新星ラングドック,,,"国: France
地方: Languedoc
ブドウ品種: サンソー65%＋グルナッシュ25%＋シラー10%
インポーター: IZUMI TRADING
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1374,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ラングドック地方","2016 ペイ・ドック・I.G.P.・ピュール・セー / クロ・ド・ラ・バルタサッド",9595,,2800,2800,,,蔵元完売の新星ラングドック,,,"国: France
地方: Languedoc
ブドウ品種: サンソー100%
インポーター: IZUMI TRADING
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ラングドック地方","2015 ペイ・ドック・I.G.P.・レ・カルガドゥー / クロ・ド・ラ・バルタサッド",9596,,4000,4000,,,蔵元完売の新星ラングドック,,,"国: France
地方: Languedoc
ブドウ品種: ルーサンヌ2/3＋シュナン1/3
インポーター: IZUMI TRADING
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ラングドック地方","2015 テラス・デュ・ラルザック・レ・グラヴェット / クロ・ド・ラ・バルタサッド",9597,,4000,4000,,,蔵元完売の新星ラングドック,,,"国: France
地方: Languedoc
ブドウ品種: グルナッシュ50%＋サンソー30%＋シラー20%
インポーター: IZUMI TRADING
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ラングドック地方","2015 I.G.P テラス・デュ・ラルザック・レ・ズヴレ / クロ・ド・ラ・バルタサッド",9598,,4200,4200,,,蔵元完売の新星ラングドック,,,"国: France
地方: Languedoc
ブドウ品種: シラー55%＋ムールヴェードル30%＋グルナッシュ15%
インポーター: IZUMI TRADING
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"甘口ワイン
南アフリカ","2015 W.O. ・スワートランド・ストロー・ワイン / マリヌー&リーウ・ファミリー・ワインズ",9601,,6400,6400,,,2016年南アフリカ・ワイン・オブ・ザ・イヤー,,,"国: South Africa
地方: Western Cape
ブドウ品種: シュナン・ブラン100%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1376,,,,,,,,,,,1,99,
白ワイン,"2016 D.O.ヴァルデオラス・ロウロ / ラファエル・パラシオス",9604,,3300,3300,,,ピュリニーを彷彿とさせる高評価白ワイン,,,"国: Spain
地方: Galicia
ブドウ品種: ゴデーリョ94%+トレイシャドゥーラ6%
インポーター: IZUMI TRADING
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
白ワイン,"2015 D.O.ヴァルデオラス・ソルテ・オ・ソロ / ラファエル・パラシオス",9605,,24000,24000,,,ピュリニーを彷彿とさせる高評価白ワイン,,,"国: Spain
地方: Galicia
ブドウ品種: ゴデーリョ94%+トレイシャドゥーラ6%
インポーター: IZUMI TRADING
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ラングドック地方","2016 ヴァン・ド・ペイ・ド・レロー・テラス・ド・ギレム・シャルドネ / ムーラン・ド・ガサック",9610,,1380,1380,,,一流生産者の造るデイリーワイン,,,"国: France
地方: Languedoc
ブドウ品種: シャルドネ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ラングドック地方","2016 ヴァン・ド・ペイ・ド・レロー・テラス・ド・ギレム・ヴィエイユ・ヴィーニュ / ムーラン・ド・ガサック",9611,,1380,1380,,,一流生産者の造るデイリーワイン,,,"国: France
地方: Languedoc
ブドウ品種: グルナッシュ・ブラン40% +ソーヴィニヨン・ブラン40%+クレレット20%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ラングドック地方","2016 ヴァン・ド・ペイ・ド・レロー・テラス・ド・ギレム・ソーヴィニヨン・ブラン / ムーラン・ド・ガサック",9612,,1380,1380,,,一流生産者の造るデイリーワイン,,,"国: France
地方: Languedoc
ブドウ品種: ソーヴィニヨン・ブラン100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","1993 モンテリー・プルミエ・クリュ・レ・デュレス / ドメーヌ・モンテリー・ドゥエレ・ポルシュレ",9619,,12200,12200,,,元オスピス、ドメーヌ・ルロワの醸造責任者,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ロワール河流域","1995 ブルグイユ・キュヴェ・ヴォーモロー / ドメーヌ・ピエール・ジャック・ドゥルエ",9620,,9300,9300,,,"上質なカベルネ・フランを造り出す生産者 ☆☆(B&D)",,,"国: France
地方: Vall?e de la Loire
ブドウ品種: カベルネ・フラン100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","1995 サンセール・キュヴェ・ポール / ドメーヌ・フランソワ・コタ",9621,,22300,22300,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: ソーヴィニヨン・ブラン100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
白ワイン,"2016 ザ・ヴァイオリニスト / モリードゥーカー",9623,,3080,3080,,,世界中が求める極上シラーズ,,,"国: Australia
地方: South Australia
ブドウ品種: ヴェルデーリョ100%
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
赤ワイン,"2015 ザー・スクーター / モリードゥーカー",9626,,3980,3980,,,世界中が求める極上シラーズ,,,"国: Australia
地方: South Australia
ブドウ品種: メルロー100％
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
赤ワイン,"2015 トゥー・レフト・フィート / モリードゥーカー",9627,,3980,3980,,,世界中が求める極上シラーズ,,,"国: Australia
地方: South Australia
ブドウ品種: シラーズ＋メルロー＋カベルネ・ソーヴィニヨン
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
赤ワイン,"2014 ギグルポット / モリードゥーカー",9628,,6850,6850,,,世界中が求める極上シラーズ,,,"国: Australia
地方: South Australia
ブドウ品種: カベルネ・ソーヴィニヨン100%
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
赤ワイン,"2015 ブルー・アイ・ボーイ / モリードゥーカー",9629,,6850,6850,,,世界中が求める極上シラーズ,,,"国: Australia
地方: South Australia
ブドウ品種: シラーズ100％
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
赤ワイン,"2014 I.G.T. ヴェネチア・ジューリア・ロッソ / クロアット",9630,,3000,3000,,,ミアーニのセカンド的なワイナリー,,,"国: Italy
地方: Friuli-Venezia-Giulia
ブドウ品種: メルロ－93％＋レフォスコ＋カベルネ・フラン
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
白ワイン,"2015 D.O.C.コッリ・オリエンターリ・デル・フリウリ・シャルドネ / クロアット",9631,,4000,4000,,,ミアーニのセカンド的なワイナリー,,,"国: Italy
地方: Friuli-Venezia-Giulia
ブドウ品種: シャルドネ100％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
白ワイン,"2015 D.O.C.コッリ・オリエンターリ・デル・フリウリ・フリウラーノ・オベリスコ / クロアット",9632,,4000,4000,,,ミアーニのセカンド的なワイナリー,,,"国: Italy
地方: Friuli-Venezia-Giulia
ブドウ品種: フリウラーノ100％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
赤ワイン,"2014 D.O.C.ロッソ・ディ・モンタルチーノ / ポッジョ・ディ・ソット",9633,,9250,9250,,,伝統的なブルネッロ・ディ・モンタルチーノの代表的な存在,,,"国: Italy
地方: Toscana
ブドウ品種: ブルネッロ・ディ・モンタルチーノ（サンジョヴェーゼ・ディ・グロッソ）100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","N.V. ピエール・ペテルス・キュヴェ・レゼルヴ・ブラン・ド・ブラン・ブリュット / ピエール・ペテルス",9636,,6500,6500,,,"ブラン・ド・ブランの名手 ☆☆(RVF)",,,"国: France
地方: Champagne
ブドウ品種: シャルドネ100%
インポーター: Nakato
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ローヌ河流域","2014 テ?・コリンヌ・ロータ?ニエンヌ・I.G.P.・ミュスカ / ドメーヌ・ジャンヌ・ガイヤール",9638,,2700,2700,,,ローヌにおけるパイオニア、ピエール・ガイヤールの娘！,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: ミュスカ100％
インポーター: Nakato
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ローヌ河流域","2014 コンドリュー・ラ・ロワイエ / ドメーヌ・ジャン・ミッシェル・ジュラン",9640,,8500,8500,,,コート・ロティに本拠地を構える白ワインの名手,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: ヴィオニエ100％
インポーター: Nakato
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2013 コート・ロティ・シャンハ?ン・ル・セニュール / ドメーヌ・ジャン・ミッシェル・ジュラン",9641,,8900,8900,,,コート・ロティに本拠地を構える白ワインの名手,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: シラ－90％＋ヴィオニエ10％
インポーター: Nakato
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"ロゼワイン
フランス
フランス:コルシカ島","2016 コルス・ポルト・ヴェッキオ・キュヴェ・モニカ・ロゼ / ドメーヌ・ド・グラナイオーロ",9643,,2800,2800,,,コルシカの万能ワイナリー,,,"国: France
地方: Corse
ブドウ品種: スキアカレロ＋ニエルッキオ
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1374,,,,,,,,,,,1,99,
"ロゼワイン
フランス
フランス:ブルゴーニュ地方","2016 ボジョレー・ヴィラージュ・ロゼ・ジョセフィーヌ / ドメーヌ・コルディエ・ペール・エ・フィス",9644,,2800,2800,,,,,,"国: France
地方: Bourgogne
ブドウ品種: ガメイ100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1374,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:プロヴァンス地方","2014 コート・ド・プロヴァンス・エモシオン / ドメーヌ・ド・ガヴェッソン",9645,,8200,8200,,,,,,"国: France
地方: Provence
ブドウ品種: ロール80＋セミヨン20％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:プロヴァンス地方","2014 コート・ド・プロヴァンス・アンスピラシオン / ドメーヌ・ド・ガヴェッソン",9646,,4500,4500,,,,,,"国: France
地方: Provence
ブドウ品種: ロール80＋セミヨン20％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
白ワイン,"2016 リースリング・クワント / ヴァイングート・カール・ローウェン",9647,,2350,2350,,,リースリング最上の地『モーゼル』,,,"国: Germany
地方: Mosel
ブドウ品種: リースリング100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
ロゼワイン,"2017 プリティ・ボーイ / デリクエンテ",9676,,1900,1900,,,リヴァーランドに2013年に設立された新しいワイナリー。,,,"国: Australia
地方: South Australia
ブドウ品種: ネロ・タ?ーウ?ォラ100%
インポーター: kp Orchard
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1374,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","2010 クレモン・ペルスヴァル・ミレジム・エクストラ・ブリュット・プルミエ・クリュ / クレモン・ペルスヴァル",9685,,9000,9000,,,ジャック・セロスで修行した超新星シャンパーニュ,,,"国: France
地方: Champagne
ブドウ品種: ピノ・ノワール+シャルドネ
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","2011 クレモン・ペルスヴァル・ブラン・ド・ブラン・エクストラ・ブリュット・レ・ルーロー・プルミエ・クリュ / クレモン・ペルスヴァル",9686,,11000,11000,,,ジャック・セロスで修行した超新星シャンパーニュ,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ100%
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:コルシカ島","2013 コルス・フィガリ / ドメーヌ・クロ・カナレリ",9687,,6000,6000,,,,,,"国: France
地方: Corse
ブドウ品種: ヴェルメンティーノ100%
インポーター: Yokohama KIMIJIMAYA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2016 W.O. ・ピーケニアースクルーフ・グルナッシュ・ブラン / ラール・ワインズ",9690,,4500,4500,,,南アフリカの超新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: グルナッシュ・ブラン100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2016 W.O. ・ダーリン・サンソー / ラール・ワインズ",9691,,4500,4500,,,南アフリカの超新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: サンソー100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2016 W.O. ・アッパー・ヘメル・エン・アーデ・ヴァレー・ピノ・ノワール / クルーカ?ー・ファミリー・ワインス?",9692,,3000,3000,,,ステルハイツのヨハン・クルーガーが所有,,,"国: South Africa
地方: Western Cape
ブドウ品種: ピノ･ノワール 100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2015 W.O. ・ヘメル・エン・アーデ・リッジ・シャルドネ / アタラクシア・ワインズ",9693,,5000,5000,,,元”名門ハミルトン・ラッセル”の醸造責任者,,,"国: South Africa
地方: Western Cape
ブドウ品種: シャルドネ100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2016 W.O. ・ステレンボッシュ・サンソー / クラヴァン・ワインズ",9694,,3800,3800,,,ステレンボッシュのヴァン・ナチュールの新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: サンソー100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2016 W.O. ・ステレンボッシュ・シュナン・ブラン・カリビブ / クラヴァン・ワインズ",9695,,3800,3800,,,ステレンボッシュのヴァン・ナチュールの新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: シュナン・ブラン100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"その他のワイン
南アフリカ","2016 W.O. ・ステレンボッシュ・ピノ・グリ / クラヴァン・ワインズ",9696,,3500,3500,,,ステレンボッシュのヴァン・ナチュールの新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: ピノ・グリ100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2016 W.O. ・ステレンボッシュ・シラー・ザ・ファーズ・ヴィンヤード / クラヴァン・ワインズ",9697,,3800,3800,,,ステレンボッシュのヴァン・ナチュールの新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: シラー100％
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2016 W.O. ・ステレンボッシュ・シラー・フォール・ヴィンヤード / クラヴァン・ワインズ",9698,,3800,3800,,,ステレンボッシュのヴァン・ナチュールの新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: シラー100％
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2016 W.O. ・ステレンボッシュ・クラレット・ブランシュ / クラヴァン・ワインズ",9699,,3500,3500,,,ステレンボッシュのヴァン・ナチュールの新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: クレレット・ブランシュ100％
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2016 W.O. ・ステレンボッシュ・ピノ・ノワール・フォール・ヴィンヤード / クラヴァン・ワインズ",9700,,3800,3800,,,ステレンボッシュのヴァン・ナチュールの新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: ピノ･ノワール 100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
その他のワイン,"N.V. ヴェルモット・ビアンコ / バッリォ・バイアータ・アラーニャ",9702,,2000,2000,,,マルサラの伝道師,,,"国: Italy
地方: Sicilia
ブドウ品種: グリッロ主体
インポーター: WINE WAVE INC.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
